brand,model,style,switches,backlight,tenkeyless,connection,color,price
Microsoft,5SH-00001,Standard,,,False,Wireless,Black,"['USD', '99.99']"
Microsoft,600,Standard,,,False,Wired,Black,"['USD', '0.00']"
Microsoft,6000,Slim,,,False,Bluetooth Wireless,Black,"['USD', '0.00']"
Microsoft,7ZJ-00001,Ergonomic,,,False,Wired,Black,"['USD', '0.00']"
Microsoft,800,Slim,,,False,Wireless,Black,"['USD', '0.00']"
Microsoft,850,Standard,,,False,Wireless,Black,"['USD', '26.49']"
Microsoft,ANB-00001,Slim,,,False,Wired,Black,"['USD', '11.99']"
Microsoft,ANB-00006,Slim,,,False,Wired,Black,"['USD', '22.66']"
Microsoft,APB-00001,Slim,,,False,Wired,Black,"['USD', '24.45']"
Microsoft,Arc,Slim,,,True,Wireless,Black,"['USD', '0.00']"
Microsoft,Arc Keyboard,Mini,,,True,Wireless,White,"['USD', '0.00']"
Microsoft,B2L-00002,Ergonomic,,,False,Wired,Black,"['USD', '99.89']"
Microsoft,B2L-00002B,Ergonomic,,,False,Wired,Black,"['USD', '0.00']"
Microsoft,B2M-00014,Ergonomic,,,False,Wired,Black / Silver,"['USD', '0.00']"
Microsoft,BV3-00003,Standard,,,False,Wireless,Black,"['USD', '0.00']"
Microsoft,CSD-00001,Ergonomic,,,False,Wireless,Black,"['USD', '0.00']"
Microsoft,CXD-00001,Ergonomic,,,False,Bluetooth Wireless,Black,"['USD', '0.00']"
Microsoft,Comfort Desktop 5000 for Business,Ergonomic,,,False,Wireless,Black,"['USD', '0.00']"
Microsoft,Comfort Desktop 5050,Ergonomic,,,False,Wireless,Black,"['USD', '49.99']"
Microsoft,Designer Bluetooth Desktop,Slim,,,False,Bluetooth Wireless,Black,"['USD', '74.99']"
Microsoft,Desktop 3050,Standard,,,False,Wireless,Black,"['USD', '44.99']"
Microsoft,Desktop 400,Standard,,,False,Wired,Black,"['USD', '69.00']"
Microsoft,Desktop 850,Standard,,,False,Wireless,Black,"['USD', '29.99']"
Microsoft,Desktop 900,Standard,,,False,Wireless,Black,"['USD', '23.99']"
Microsoft,Digital Media Pro,Ergonomic,,,False,Wired,Black / Silver,"['USD', '0.00']"
Microsoft,E6K-00001,Standard,,,False,Wireless,Black,"['USD', '64.98']"
Microsoft,E6K-00002,Standard,,,False,Wireless,Black,"['USD', '0.00']"
Microsoft,EKZ-00001,Slim,,,False,Wireless,Gray,"['USD', '0.00']"
Microsoft,GU5-00001,Slim,,,True,Bluetooth Wireless,Black,"['USD', '184.99']"
Microsoft,J93-00001,Slim,,,False,Wired,Black,"['USD', '0.00']"
Microsoft,J93-00003,Slim,,,False,Wired,Black,"['USD', '0.00']"
Microsoft,J9C-00001,Ergonomic,,,False,Wired,Black / Silver,"['USD', '0.00']"
Microsoft,JWD-00046,Standard,,,False,Wired,Black,"['USD', '145.94']"
Microsoft,Keyboard 200,Standard,,,False,Wired,White,"['USD', '0.00']"
Microsoft,Keyboard 400,Standard,,,False,Wired,Black,"['USD', '0.00']"
Microsoft,L2 Sculpt Comfort Keyboard,Ergonomic,,,False,Wireless,Black,"['USD', '79.00']"
Microsoft,LXM-00001,Ergonomic,,,False,Wired,Black,"['USD', '47.99']"
Microsoft,Mobile 5000,Ergonomic,,,True,Bluetooth Wireless,Black,"['USD', '199.99']"
Microsoft,N9Z-00001,Slim,,,True,Wireless,Black,"['USD', '32.98']"
Microsoft,Natural 4000,Ergonomic,,,False,Wired,Black,"['USD', '60.04']"
Microsoft,Natural Desktop 7000,Ergonomic,,,False,Wireless,Black / Silver,"['USD', '0.00']"
Microsoft,Natural Elite,Ergonomic,,,False,Wired,White,"['USD', '179.99']"
Microsoft,Natural Ergonomic Keyboard 4000,Ergonomic,,,False,Wired,Black,"['USD', '0.00']"
Microsoft,Natural Keyboard Elite,Ergonomic,,,False,Wired,Beige,"['USD', '181.80']"
Microsoft,PL2 Wedge Mobile Keyboard,Mini,,,True,Bluetooth Wireless,Black,"['USD', '157.90']"
Microsoft,QSZ-00001,Standard,,,False,Bluetooth Wireless,Black,"['USD', '36.99']"
Microsoft,Reclusa,Gaming,,Blue,False,Wired,Black,"['USD', '0.00']"
Microsoft,SIDEWINDER X4,Gaming,,Red,False,Wired,Black,"['USD', '0.00']"
Microsoft,Sculpt Comfort Keyboard for Business,Ergonomic,,,False,Wireless,Black,"['USD', '0.00']"
Microsoft,Sculpt Ergonomic Desktop,Ergonomic,,,False,Wireless,Black,"['USD', '109.99']"
Microsoft,Sculpt Ergonomic Keyboard For Business,Ergonomic,,,False,Wireless,Black,"['USD', '59.95']"
Microsoft,Sculpt Mobile Keyboard,Ergonomic,,,True,Bluetooth Wireless,Black,"['USD', '0.00']"
Microsoft,SideWinder X6,Standard,,Red / Amber,False,Wired,Black,"['USD', '0.00']"
Microsoft,Sidewinder X4 (UK Layout),Standard,,,False,Wired,Black,"['USD', '0.00']"
Microsoft,WS2-00025,Standard,,,False,Bluetooth Wireless,Gray,"['USD', '89.00']"
Microsoft,WTA-00001,Ergonomic,,,False,Wireless,Black / Silver,"['USD', '777.77']"
Microsoft,Wedge Mobile Keyboard For Business,Mini,,,True,Bluetooth Wireless,Black,"['USD', '109.00']"
Microsoft,Wired Desktop 400 UK,Standard,,,False,Wired,Black,"['USD', '0.00']"
Microsoft,Wired Desktop 400 for Business,Standard,,,False,Wired,Black,"['USD', '69.98']"
Microsoft,Wireless Desktop 2000,Standard,,,False,Wireless,Black,"['USD', '0.00']"
Microsoft,Wireless Desktop 3000,Standard,,,False,Wireless,Black,"['USD', '0.00']"
Microsoft,XSA-00001,Ergonomic,,,False,Wireless,Black / Silver,"['USD', '339.82']"
Microsoft,YMC-00001,Standard,,,False,Wireless,Black,"['USD', '0.00']"
Microsoft,ZHA-00001,Slim,,,False,Wireless,Black,"['USD', '0.00']"
Mionix,Wei,Standard,Cherry MX Red,RGB,False,Wired,Black,"['USD', '203.20']"
Mionix,Zibal 60,Standard,Cherry MX Black,,False,Wired,Black,"['USD', '0.00']"
Mistel,BAROCCO MD770,Ergonomic,Cherry MX Red,RGB,True,Wired,Black,"['USD', '159.99']"
Monoprice,11795,Slim,,Blue,False,Wired,Black,"['USD', '27.74']"
Monoprice,6821,Slim,,,False,Wired,Black / White,"['USD', '0.00']"
Monoprice,9180,Standard,Cherry MX Black,,False,Wired,Black,"['USD', '0.00']"
Monoprice,9181,Standard,Cherry MX Red,Red,False,Wired,Black,"['USD', '0.00']"
Monoprice,9433,Standard,Cherry MX Blue,,False,Wired,Black,"['USD', '0.00']"
Monoprice,K11,Gaming,,,False,Wired,Black,"['USD', '0.00']"
Monoprice,K3 Chocolate Style,Standard,,,False,Wired,Black,"['USD', '0.00']"
Monoprice,K9,Standard,,,False,Wired,Black,"['USD', '0.00']"
Motorola,Wireless Keyboard With Trackpad,Mini,,,True,Bluetooth Wireless,Black,"['USD', '0.00']"
NOX,Krom Khalon,Standard,,RGB,False,Wired,Black,"['USD', '0.00']"
NOX,Krom Kombat,Gaming,,Orange,False,Wired,Black,"['USD', '0.00']"
NOX,Krom Kratos,Gaming,Kailh Red,Orange,False,Wired,Black,"['USD', '0.00']"
NOX,Krom Kratos RGB,Gaming,Kailh Red,RGB,False,Wired,Black,"['USD', '0.00']"
NOX,Krom Kratos TKL,Gaming,Kailh Brown,Orange,True,Wired,Black,"['USD', '0.00']"
Nixeus,MK-BL15,Gaming,Kailh Blue,,True,Wired,Black / Gray,"['USD', '60.99']"
Nixeus,MK-BN15,Gaming,Kailh Brown,,True,Wired,Black / Gray,"['USD', '0.00']"
Nixeus,MK-RD15,Gaming,Kailh Red,,True,Wired,Black / Gray,"['USD', '0.00']"
Nixeus,MODA,Gaming,Kailh Brown,,True,Wired,Black,"['USD', '0.00']"
Orico,ORICO GK800 multimedia Ergonomic Gaming Game USB Wired Keyboard PC,Ergonomic,,,False,Wired,Black,"['USD', '0.00']"
Panasonic,CF-VKBL03AM Keyboard,Standard,,,False,Wired,Gray / Black,"['USD', '0.00']"
Panasonic,Ikey Keyboard,Mini,,,False,Wired,Black,"['USD', '0.00']"
Panasonic,Notebook Keyboard,Standard,,,False,Wired,Black,"['USD', '0.00']"
Panasonic,iKey,Slim,,,False,Wired,Black,"['USD', '0.00']"
Patriot,Viper V760,Gaming,Kailh Brown,RGB,False,Wired,Black,"['USD', '0.00']"
Patriot,Viper V765,Gaming,Kailh BOX White,RGB,False,Wired,Silver / Black,"['USD', '0.00']"
Patriot,Viper V770,Gaming,Kailh Red,RGB,False,Wired,Black,"['USD', '121.99']"
Penclic,C2B,Mini,,,True,Wired,Black / Blue,"['USD', '0.00']"
Penclic,C2W,Mini,,,True,Wired,White / Blue,"['USD', '0.00']"
Penclic,K2B,Mini,,,True,Wireless,Black / Red,"['USD', '76.98']"
Penclic,MK1,Standard,Kailh Brown,White,True,Wired,Black / White,"['USD', '0.00']"
Perixx,10165,Slim,,,False,Wired,Black,"['USD', '0.00']"
Perixx,10532,Mini,,,True,Wireless,Black,"['USD', '29.99']"
Perixx,10980,Standard,,,False,Wireless,Black,"['USD', '0.00']"
Perixx,10991,Mini,,,True,Wireless,Black,"['USD', '0.00']"
Perixx,PERIBOARD-208B,Standard,,,False,Wired,Black,"['USD', '0.00']"
Perixx,PERIBOARD-407B,Mini,,,False,Wired,Black,"['USD', '19.89']"
Perixx,PERIBOARD-407W,Mini,,,False,Wired,White,"['USD', '17.98']"
Perixx,PERIBOARD-409H,Mini,,,False,Wired,Black,"['USD', '24.99']"
Perixx,PERIBOARD-505H PLUS,Mini,,,False,Wired,Black,"['USD', '29.99']"
Perixx,PERIBOARD-509H PLUS,Mini,,,False,Wired,Black,"['USD', '39.99']"
Perixx,PERIBOARD-510H PLUS,Mini,,,False,Wired,Black,"['USD', '39.99']"
Perixx,PERIBOARD-512B,Ergonomic,,,False,Wired,Black,"['USD', '0.00']"
Perixx,PERIBOARD-512W,Ergonomic,,,False,Wired,White,"['USD', '0.00']"
Perixx,PERIBOARD-514PLUS,Mini,,,False,Wired,Black,"['USD', '0.00']"
Perixx,PERIBOARD-710PLUS,Mini,,,True,Wireless,Black,"['USD', '0.00']"
Perixx,PERIBOARD-716,Standard,,,True,Wireless,Black,"['USD', '0.00']"
Perixx,PERIBOARD-717,Mini,,,True,Wireless,Black,"['USD', '0.00']"
Perixx,PERIBOARD-804i,Slim,,,True,Bluetooth Wireless,White / Silver,"['USD', '0.00']"
Perixx,PERIDUO-303W,Standard,,,False,Wired,White,"['USD', '21.99']"
Perixx,PERIDUO-703W,Standard,,,False,Wireless,White,"['USD', '0.00']"
Perixx,PERIDUO-707B PLUS,Standard,,,True,Wireless,Black,"['USD', '29.99']"
Perixx,PERIDUO-707W PLUS,Standard,,,True,Wireless,White,"['USD', '29.99']"
Perixx,PERIDUO-710B,Standard,,,False,Wireless,Black,"['USD', '0.00']"
Perixx,PX-1000,Gaming,,Red,False,Wired,Black,"['USD', '0.00']"
Perixx,PX-1100,Gaming,,Multicolor,False,Wired,Black,"['USD', '0.00']"
Perixx,PX-2000,Gaming,,Blue,False,Wired,Black,"['USD', '0.00']"
Perixx,PX-3000,Gaming,,Blue,False,Wired,Black,"['USD', '0.00']"
Perixx,PX-5000,Standard,Cherry MX Black,White,False,Wired,Black,"['USD', '0.00']"
Planar,ProGlow Backlit Keyboard,Standard,,White,False,Wired,Black,"['USD', '0.00']"
Plugable,MECH104BW,Standard,Outemu Blue,White,False,Wired,Black,"['USD', '0.00']"
Plugable,MECH87BW,Standard,Outemu Blue,White,True,Wired,Black,"['USD', '0.00']"
Prestige,Bakker Elkhuizen Compact Usb Keyboard,Slim,,,False,Wired,Silver,"['USD', '0.00']"
Qisan,CCDY003COOT6,Mini,Cherry MX Brown,White,True,Wired,Silver,"['USD', '69.98']"
Qisan,CCDY003COOT7,Mini,Cherry MX Blue,Blue,True,Wired,Silver,"['USD', '58.79']"
Qisan,Magicforce,Mini,Gateron Brown,White,True,Wired,Black,"['USD', '62.99']"
Qumax,Gemini N2AM,Slim,,,False,Wired,Silver,"['USD', '0.00']"
Qumax,Gemini U26,Slim,,,False,Wireless,Black,"['USD', '0.00']"
Qumax,Gemini-P29MT,Mini,,,False,Wireless,Black,"['USD', '0.00']"
Qumax,Scorpius N1T,Slim,,,False,Wired,Silver / Black,"['USD', '0.00']"
Qumax,Scorpius U2,Slim,,,False,Wired,Black,"['USD', '0.00']"
Qumax,Scorpius V6,Mini,,,False,Wired,Black,"['USD', '0.00']"
Qumax,Xarmor U9Plus,Gaming,Cherry MX Blue,,False,Wired,Black,"['USD', '0.00']"
Qwazar,Red Shift,Gaming,Cherry MX Red,Red,False,Wired,Black,"['USD', '0.00']"
RCA,TPH510,Standard,,,False,Wired,Black,"['USD', '0.00']"
RIOTORO,Ghostwriter Black Prism,Standard,Cherry MX Black,RGB,False,Wired,Black / Red,"['USD', '0.00']"
RIOTORO,Ghostwriter Classic,Gaming,,Multicolor,False,Wired,Black / Red,"['USD', '67.99']"
RK Royal Kludge,RK71,Gaming,RK Brown,RGB,True,Bluetooth Wireless,Black,"['USD', '69.98']"
ROCCAT,Arvo,Gaming,,,False,Wired,Black,"['USD', '0.00']"
ROCCAT,Horde,Gaming,,Blue,False,Wired,Black,"['USD', '75.00']"
ROCCAT,Horde AIMO,Gaming,,RGB,False,Wired,White / Black,"['USD', '0.00']"
ROCCAT,ISKU,Gaming,,,False,Wired,Black,"['USD', '0.00']"
ROCCAT,Isku FX,Gaming,,Multicolor,False,Wired,White,"['USD', '0.00']"
ROCCAT,RYOS MK FX,Gaming,Cherry MX Brown,RGB,False,Wired,Black,"['USD', '0.00']"
ROCCAT,RYOS TKL PRO,Gaming,Cherry MX Brown,Blue,True,Wired,Beige / Gray,"['USD', '0.00']"
ROCCAT,Ryos MK,Gaming,Cherry MX Black,Blue,False,Wired,Black,"['USD', '0.00']"
ROCCAT,Ryos MK FX RGB,Gaming,Cherry MX Brown,RGB,False,Wired,Black,"['USD', '0.00']"
ROCCAT,Ryos MK Glow,Gaming,Cherry MX Black,Blue,False,Wired,Black,"['USD', '0.00']"
ROCCAT,Ryos MK Pro,Gaming,Cherry MX Blue,Blue,False,Wired,Black,"['USD', '0.00']"
ROCCAT,Ryos TKL Pro,Gaming,Cherry MX Blue,Blue,True,Wired,Black,"['USD', '0.00']"
ROCCAT,SOVA,Gaming,,Blue,True,Wired,Black,"['USD', '0.00']"
ROCCAT,SOVA MK,Gaming,TTC Brown,Blue,True,Wired,Black,"['USD', '0.00']"
ROCCAT,Skeltr,Gaming,,RGB,False,Wired,Gray,"['USD', '0.00']"
ROCCAT,Suora,Gaming,TTC Brown,Blue,False,Wired,Black,"['USD', '0.00']"
ROCCAT,Suora FX,Gaming,Cherry MX Brown,RGB,False,Wired,Black,"['USD', '0.00']"
ROCCAT,VULCAN 120 AIMO,Gaming,Roccat Titan Brown,RGB,False,Wired,Black,"['USD', '0.00']"
ROCCAT,Vulcan 100 AIMO,Gaming,Roccat Titan Brown,RGB,False,Wired,Black,"['USD', '219.99']"
ROCCAT,Vulcan 121 Aimo RGB,Gaming,Roccat Titan Red,RGB,False,Wired,Black,"['USD', '159.99']"
ROCCAT,Vulcan 122 AIMO,Gaming,Roccat Titan Brown,RGB,False,Wired,Silver,"['USD', '136.00']"
ROCCAT,Vulcan 80,Gaming,Roccat Titan Brown,Blue,False,Wired,Black,"['USD', '150.00']"
Raptor Gaming,LK1,Gaming,,,False,Wired,Black / Red,"['USD', '0.00']"
Razer,Anansi,Gaming,,,False,Wired,Black,"['USD', '0.00']"
Razer,Arctosa,Standard,,,False,Wired,Black,"['USD', '0.00']"
Razer,Battlefield 4 BlackWidow Ultimate,Gaming,Cherry MX Blue,Orange,False,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow,Gaming,Cherry MX Blue,,False,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow 2013,Gaming,Cherry MX Blue,,False,Wired,Black,"['USD', '220.69']"
Razer,BlackWidow 2019,Gaming,Razer Green,RGB,False,Wired,Black,"['USD', '79.98']"
Razer,BlackWidow Chroma,Gaming,Razer Green,RGB,False,Wired,Black,"['USD', '218.37']"
Razer,BlackWidow Chroma Call of Duty: Black Ops III Edition,Gaming,Razer Green,RGB,False,Wired,Black,"['USD', '119.99']"
Razer,BlackWidow Chroma V2,Gaming,Razer Green,RGB,False,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow Elite,Gaming,Razer Green,RGB,False,Wired,Black,"['USD', '124.68']"
Razer,BlackWidow Expert Mac Edition,Gaming,Cherry MX Blue,,False,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow Lite,Gaming,Razer Orange,White,True,Wired,Black,"['USD', '70.28']"
Razer,BlackWidow Tournament Edition,Gaming,Cherry MX Blue,,True,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow Tournament Edition Chroma,Gaming,Razer Green,RGB,True,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow Tournament Edition Chroma V2,Gaming,Razer Green,RGB,True,Wired,Black,"['USD', '79.98']"
Razer,BlackWidow Ultimate,Gaming,Cherry MX Blue,Blue,False,Wired,Black,"['USD', '199.99']"
Razer,BlackWidow Ultimate 2013 Mac,Gaming,Cherry MX Blue,Green,False,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow Ultimate 2016,Standard,Razer Green,Green,False,Wired,Black,"['USD', '139.99']"
Razer,BlackWidow Ultimate Battlefield 3 Edition,Gaming,Cherry MX Blue,Orange,False,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow Ultimate Mass Effect 3 Edition,Gaming,Cherry MX Blue,Red,False,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow Ultimate Stealth,Gaming,Razer Orange,Green,False,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow V3 Pro,Gaming,Razer Yellow,RGB,False,Wireless,Black,"['USD', '229.99']"
Razer,BlackWidow X Chroma Mercury Edition,Gaming,Razer Green,RGB,False,Wired,Silver / White,"['USD', '0.00']"
Razer,BlackWidow X Tournament Edition Chroma,Gaming,Razer Green,RGB,True,Wired,Black,"['USD', '0.00']"
Razer,BlackWidow X Ultimate,Gaming,Razer Green,Green,False,Wired,Black,"['USD', '139.00']"
Razer,BlackWindow Ultimate Mac Edition,Gaming,Cherry MX Blue,Blue,False,Wired,Black,"['USD', '0.00']"
Razer,Blackwidow,Gaming,Cherry MX Blue,,False,Wired,Black,"['USD', '0.00']"
Razer,Blackwidow 2014,Gaming,Razer Green,,False,Wired,Black,"['USD', '78.98']"
Razer,Blackwidow 2014 Stealth Edition,Gaming,Razer Orange,,False,Wired,Black,"['USD', '95.99']"
Razer,Blackwidow Tournament Edition,Gaming,Razer Green,,True,Wired,Black,"['USD', '0.00']"
Razer,Blackwidow Tournament Edition Stealth,Gaming,Razer Orange,White,True,Wired,Black,"['USD', '176.72']"
Razer,Blackwidow Ultimate 2013,Gaming,Cherry MX Blue,Green,False,Wired,Black,"['USD', '194.63']"
Razer,Blackwidow Ultimate 2014,Gaming,Razer Green,Green,False,Wired,Black,"['USD', '0.00']"
Razer,Blackwidow Ultimate 2014 Stealth Edition,Gaming,Razer Orange,Green,False,Wired,Black,"['USD', '0.00']"
Razer,Blackwidow Ultimate Dragon Age II Edition,Gaming,Cherry MX Blue,Red,False,Wired,Black,"['USD', '0.00']"
Razer,Blackwidow X Chroma,Gaming,Razer Green,RGB,False,Wired,Black,"['USD', '169.00']"
Razer,Chroma Blackwidow Professional,Gaming,Razer Green,RGB,False,Wired,Black,"['USD', '0.00']"
Razer,Cynosa Chroma,Gaming,,RGB,False,Wired,Black,"['USD', '47.99']"
Razer,DeathStalker,Gaming,,Green,False,Wired,Black,"['USD', '0.00']"
Razer,DeathStalker Chroma,Gaming,,RGB,False,Wired,Black,"['USD', '0.00']"
Razer,DeathStalker Essential,Gaming,,,False,Wired,Black,"['USD', '0.00']"
Razer,DeathStalker Ultimate,Gaming,,,False,Wired,Black,"['USD', '0.00']"
Razer,Deathstalker Essential,Gaming,,,False,Wired,Black,"['USD', '0.00']"
Razer,Deathstalker Expert,Gaming,,Green,False,Wired,Black,"['USD', '0.00']"
Razer,Huntsman,Gaming,Razer Purple,RGB,False,Wired,Black,"['USD', '89.99']"
Razer,Huntsman Elite,Gaming,Razer Red Optical Linear,RGB,False,Wired,Black,"['USD', '199.99']"
Razer,Huntsman Mini,Mini,Razer Red Optical Linear,RGB,True,Wired,White,"['USD', '129.99']"
Razer,Huntsman Tournament Edition,Gaming,Razer Red Optical Linear,RGB,True,Wired,Black,"['USD', '129.99']"
Razer,Lycosa,Gaming,,Blue,False,Wired,Black,"['USD', '0.00']"
Razer,Lycosa Mirror,Gaming,,Blue,False,Wired,Black,"['USD', '0.00']"
Razer,Marauder StarCraft II,Gaming,,,False,Wired,Black,"['USD', '0.00']"
Razer,Marauder StarCraft II Heart of the Swarm,Gaming,,Blue,False,Wired,Black,"['USD', '0.00']"
Razer,Nostromo,Gaming,,Blue,True,Wired,Black,"['USD', '0.00']"
Razer,Orbweaver Chroma Elite RGB Gaming Keypad,Gaming,Razer Green,RGB,False,Wired,Black,"['USD', '0.00']"
Razer,Orbweaver Elite Mechanical Gaming Keypad,Gaming,Cherry MX Blue,Green,False,Wired,Black,"['USD', '339.99']"
Razer,Ornata,Gaming,,Green,False,Wired,Black,"['USD', '59.99']"
Razer,Ornata Chroma,Gaming,,RGB,False,Wired,Black,"['USD', '74.98']"
Razer,TARTARUS V2,Ergonomic,,RGB,True,Wired,Black,"['USD', '74.93']"
Razer,TRON,Gaming,,Blue,False,Wired,Black,"['USD', '0.00']"
Razer,TURRET FOR XBOX ONE,Gaming,Razer Green,RGB,True,Wireless,Black,"['USD', '249.99']"
Razer,Tartarus,Gaming,,Green,True,Wired,Black,"['USD', '299.99']"
Razer,Tartarus Chroma Expert,Gaming,,RGB,False,Wired,Black,"['USD', '0.00']"
Razer,Tartarus Pro,Ergonomic,Razer Red Optical Linear,RGB,True,Wired,White / Gray,"['USD', '84.99']"
Razer,Turret Lapboard,Slim,,,True,Wireless,Black / Green,"['USD', '0.00']"
Redragon,ASURA K501,Gaming,,Multicolor,False,Wired,Black / Red,"['USD', '0.00']"
Redragon,DEVARAIAS K556 RGB,Gaming,Outemu Brown,RGB,False,Wired,Black,"['USD', '59.99']"
Redragon,K512 SHIVA RGB,Gaming,,RGB,False,Wired,Black,"['USD', '36.99']"
Redragon,K550 RGB YAMA,Gaming,Outemu Purple,RGB,False,Wired,Black,"['USD', '76.98']"
Redragon,K550-W RGB Yama,Gaming,Outemu Purple,RGB,False,Wired,White,"['USD', '79.98']"
Redragon,K551,Gaming,Outemu Blue,Red,False,Wired,Black / Red,"['USD', '38.99']"
Redragon,K551-N,Standard,Outemu Blue,,False,Wired,Black,"['USD', '0.00']"
Redragon,K551-R,Gaming,Outemu Blue,RGB,False,Wired,Black,"['USD', '0.00']"
Redragon,K551-RGB,Gaming,Outemu Blue,RGB,False,Wired,Black,"['USD', '53.99']"
Redragon,K551-RGB VARA,Standard,Outemu Blue,RGB,False,Wired,Black,"['USD', '49.99']"
Redragon,K552,Gaming,Outemu Blue,Red,True,Wired,Black,"['USD', '34.99']"
Redragon,K552-N,Standard,Outemu Blue,,True,Wired,Black,"['USD', '0.00']"
Redragon,K552-R KUMARA,Gaming,Outemu Blue,RGB,True,Wired,Black,"['USD', '0.00']"
Redragon,K552-RGB,Gaming,Outemu Blue,RGB,True,Wired,Black,"['USD', '49.99']"
Redragon,K555 INDRAH RGB,Gaming,Outemu Blue,RGB,False,Wired,Black,"['USD', '59.99']"
Redragon,K555-RGB,Gaming,Outemu Blue,RGB,False,Wired,Black,"['USD', '69.98']"
Redragon,K561 VISNU,Gaming,Outemu Blue,RGB,True,Wired,Black,"['USD', '42.99']"
Redragon,K580 VATA,Gaming,Outemu Blue,RGB,False,Wired,Black,"['USD', '0.00']"
Redragon,K582 SURARA,Gaming,Outemu Red,RGB,False,Wired,Black,"['USD', '46.99']"
Redragon,K582-BA,Standard,Outemu Red,RGB,False,Wired,Black,"['USD', '64.98']"
Redragon,K585 DITI,Gaming,Outemu Blue,RGB,False,Wired,Black,"['USD', '39.99']"
Redragon,Karura K502,Gaming,,RGB,False,Wired,Black,"['USD', '24.99']"
Redragon,S101,Gaming,,,False,Wired,Black / Red,"['USD', '39.97']"
Redragon,S102,Gaming,,Multicolor,False,Wired,Black / Red,"['USD', '0.00']"
Redragon,S113,Gaming,Outemu Brown,RGB,True,Wired,Black,"['USD', '38.99']"
Redragon,Varuna K559,Gaming,Outemu Blue,RGB,False,Wired,Black,"['USD', '0.00']"
Rii,Mini i8,Mini,,,True,Wireless,Black / White,"['USD', '0.00']"
Rii,RK100,Standard,,Multicolor,False,Wired,,"['USD', '0.00']"
Rosewill,Apollo RK-9100xB,Gaming,Cherry MX Blue,Blue,False,Wired,Black,"['USD', '0.00']"
Rosewill,Apollo RK-9100xBBL,Gaming,Cherry MX Black,Blue,False,Wired,Black,"['USD', '0.00']"
Rosewill,Apollo RK-9100xBBR,Gaming,Cherry MX Brown,Blue,False,Wired,Black,"['USD', '0.00']"
Rosewill,Apollo RK-9100xBRE,Gaming,Cherry MX Red,Blue,False,Wired,Black,"['USD', '0.00']"
Rosewill,Apollo RK-9100xR,Gaming,Cherry MX Blue,Red,False,Wired,Black,"['USD', '0.00']"
Rosewill,Apollo RK-9100xRBL,Gaming,Cherry MX Black,Red,False,Wired,Black,"['USD', '0.00']"
Rosewill,Apollo RK-9100xRBR,Gaming,Cherry MX Brown,Red,False,Wired,Black,"['USD', '0.00']"
Rosewill,Apollo RK-9100xRRE,Gaming,Cherry MX Red,Red,False,Wired,Black,"['USD', '0.00']"
Rosewill,BK-500A,Slim,,,True,Bluetooth Wireless,Black,"['USD', '0.00']"
Rosewill,K10 S,Slim,,,False,Bluetooth Wireless,Silver / White,"['USD', '49.99']"
Rosewill,Line RK-500,Standard,,,False,Wired,Black,"['USD', '0.00']"
Rosewill,Micro RK-9000 BL,Mini,Cherry MX Blue,,True,Wired,Black,"['USD', '0.00']"
Rosewill,Micro RK-9000 BR,Mini,Cherry MX Brown,,True,Wired,Black / Silver,"['USD', '0.00']"
Rosewill,NEON K42,Gaming,,RGB,False,Wired,Black,"['USD', '19.99']"
Rosewill,NEON K51B,Gaming,,RGB,False,Wired,Black,"['USD', '27.99']"
Rosewill,NEON K51W,Gaming,,RGB,False,Wired,White,"['USD', '25.99']"
Rosewill,NEON K52,Gaming,,RGB,False,Wired,Black,"['USD', '42.99']"
Rosewill,NEON K54,Gaming,,RGB,False,Wired,Black,"['USD', '0.00']"
Rosewill,NEON K75 RGB BR,Gaming,Kailh Brown,RGB,False,Wired,Black,"['USD', '0.00']"
Rosewill,NEON K75 V2,Gaming,Kailh Blue,RGB,False,Wired,Black,"['USD', '0.00']"
Rosewill,NEON K75 V2 BR,Gaming,Kailh Brown,RGB,False,Wired,Black,"['USD', '0.00']"
