brand,model,fan_rpm,decibels,color,radiator_size,price
Rosewill,PB240-RGB,"{'min': None, 'max': None, 'default': 1500}","{'min': None, 'max': None, 'default': 26.8}",Black,240.0,"['USD', '64.98']"
Rosewill,RCX-Z1,"{'min': 1700, 'max': 3100, 'default': None}","{'min': 18.0, 'max': 33.4, 'default': None}",,,"['USD', '19.98']"
Rosewill,RCX-Z2,"{'min': 500, 'max': 3400, 'default': None}","{'min': 17.0, 'max': 34.2, 'default': None}",,,"['USD', '0.00']"
Rosewill,RCX-Z300,,,,,"['USD', '16.99']"
Rosewill,RCX-Z775-LP,"{'min': 600, 'max': 2600, 'default': None}","{'min': 16.0, 'max': 24.5, 'default': None}",,,"['USD', '14.99']"
Rosewill,RCX-Z80-AL,"{'min': None, 'max': None, 'default': 2500}","{'min': None, 'max': None, 'default': 22.41}",,,"['USD', '0.00']"
Rosewill,RCX-Z90-AL,"{'min': 600, 'max': 3000, 'default': None}","{'min': 15.0, 'max': 30.0, 'default': None}",,,"['USD', '12.99']"
Rosewill,RCX-Z90-CP,"{'min': 600, 'max': 3000, 'default': None}","{'min': 13.5, 'max': 26.5, 'default': None}",,,"['USD', '0.00']"
Rosewill,RCX-ZAIO-92,"{'min': 600, 'max': 2500, 'default': None}","{'min': 14.5, 'max': 25.0, 'default': None}",,,"['USD', '0.00']"
Rosewill,ROCC-13001,"{'min': None, 'max': None, 'default': 2000}","{'min': 19.39, 'max': 31.05, 'default': None}",,,"['USD', '0.00']"
Rosewill,ROCC-16002,"{'min': 800, 'max': 2000, 'default': None}","{'min': None, 'max': None, 'default': 23.6}",Blue / Black,,"['USD', '0.00']"
Rosewill,ROCC-17001,"{'min': 1500, 'max': 2500, 'default': None}","{'min': 13.0, 'max': 25.0, 'default': None}",Silver,,"['USD', '47.52']"
Scythe,Ashura,"{'min': 500, 'max': 1300, 'default': None}","{'min': 13.0, 'max': 30.7, 'default': None}",,,"['USD', '45.99']"
Scythe,Ashura Shadow,"{'min': 500, 'max': 1300, 'default': None}","{'min': 13.0, 'max': 30.7, 'default': None}",,,"['USD', '0.00']"
Scythe,BIG Shuriken 2 Rev. B,"{'min': 500, 'max': 2000, 'default': None}","{'min': 9.32, 'max': 33.67, 'default': None}",,,"['USD', '0.00']"
Scythe,Big Shuriken 3,"{'min': 300, 'max': 1800, 'default': None}","{'min': 2.7, 'max': 30.4, 'default': None}",Black / Silver,,"['USD', '44.99']"
Scythe,Choten TUF Gaming Alliance,"{'min': 300, 'max': 1200, 'default': None}","{'min': 4.0, 'max': 24.9, 'default': None}",Black / Yellow,,"['USD', '0.00']"
Scythe,FUMA,"{'min': 300, 'max': 1400, 'default': None}","{'min': 13.0, 'max': 28.0, 'default': None}",,,"['USD', '0.00']"
Scythe,FUMA 2,"{'min': 300, 'max': 1200, 'default': None}","{'min': 2.7, 'max': 24.9, 'default': None}",Black / Silver,,"['USD', '130.10']"
Scythe,FUMA Rev.B,"{'min': 300, 'max': 1400, 'default': None}","{'min': 13.0, 'max': 28.0, 'default': None}",,,"['USD', '0.00']"
Scythe,KOTETSU Mark II TUF,"{'min': 300, 'max': 1200, 'default': None}","{'min': 4.0, 'max': 24.9, 'default': None}",Black / Yellow,,"['USD', '0.00']"
Scythe,Kabuto 3,"{'min': 300, 'max': 1400, 'default': None}","{'min': 4.0, 'max': 28.0, 'default': None}",,,"['USD', '0.00']"
Scythe,Katana 5,"{'min': 300, 'max': 2300, 'default': None}","{'min': 7.3, 'max': 28.83, 'default': None}",Black / Silver,,"['USD', '0.00']"
Scythe,Kotetsu,"{'min': 400, 'max': 1400, 'default': None}","{'min': 5.3, 'max': 28.0, 'default': None}",,,"['USD', '0.00']"
Scythe,Kotetsu Mark II,"{'min': 300, 'max': 1200, 'default': None}","{'min': 4.0, 'max': 24.9, 'default': None}",,,"['USD', '39.99']"
Scythe,Mugen 4,"{'min': 400, 'max': 1400, 'default': None}","{'min': 5.3, 'max': 28.0, 'default': None}",,,"['USD', '0.00']"
Scythe,Mugen 5,"{'min': 300, 'max': 1200, 'default': None}","{'min': 4.0, 'max': 24.9, 'default': None}",,,"['USD', '0.00']"
Scythe,Mugen 5 Black RGB Edition,"{'min': 300, 'max': 1200, 'default': None}","{'min': 4.0, 'max': 24.9, 'default': None}",Black / Silver,,"['USD', '0.00']"
Scythe,Mugen 5 PCGH Edition,"{'min': 300, 'max': 800, 'default': None}","{'min': 4.0, 'max': 14.5, 'default': None}",Silver / Black,,"['USD', '86.94']"
Scythe,Mugen 5 Rev. B,"{'min': 300, 'max': 1200, 'default': None}","{'min': 4.0, 'max': 24.9, 'default': None}",Silver / Black,,"['USD', '46.59']"
Scythe,Mugen 5 TUF Gaming Alliance,"{'min': 300, 'max': 1200, 'default': None}","{'min': 4.0, 'max': 24.9, 'default': None}",Brown / Black,,"['USD', '0.00']"
Scythe,Mugen MAX,"{'min': 500, 'max': 1300, 'default': None}","{'min': 13.0, 'max': 30.7, 'default': None}",,,"['USD', '70.95']"
Scythe,Ninja 5,"{'min': 300, 'max': 800, 'default': None}","{'min': 4.0, 'max': 14.5, 'default': None}",Black,,"['USD', '59.99']"
Scythe,SCBSK-1000,"{'min': 650, 'max': 2200, 'default': None}",,,,"['USD', '0.00']"
Scythe,SCBSK-2000,,"{'min': 9.32, 'max': 33.67, 'default': None}",,,"['USD', '0.00']"
Scythe,SCBYK-1000,"{'min': 300, 'max': 2300, 'default': None}","{'min': 7.2, 'max': 28.26, 'default': None}",Silver / Black,,"['USD', '0.00']"
Scythe,SCIOR-1000,"{'min': 300, 'max': 1800, 'default': None}","{'min': 4.5, 'max': 26.7, 'default': None}",Black / Silver,,"['USD', '0.00']"
Scythe,SCKC-2000,"{'min': 500, 'max': 1300, 'default': None}","{'min': 9.6, 'max': 24.7, 'default': None}",,,"['USD', '0.00']"
Scythe,SCKC-2100,"{'min': 500, 'max': 1300, 'default': None}","{'min': 9.6, 'max': 24.7, 'default': None}",,,"['USD', '0.00']"
Scythe,SCKC-3000,"{'min': 500, 'max': 1300, 'default': None}","{'min': 13.0, 'max': 30.7, 'default': None}",,,"['USD', '0.00']"
Scythe,SCKDT-1000,"{'min': 800, 'max': 3300, 'default': None}","{'min': 8.2, 'max': 32.5, 'default': None}",,,"['USD', '0.00']"
Scythe,SCKTN-4000,"{'min': 300, 'max': 2500, 'default': None}","{'min': 7.2, 'max': 31.07, 'default': None}",,,"['USD', '0.00']"
Scythe,SCKZT-1000,"{'min': 800, 'max': 3300, 'default': None}","{'min': 8.2, 'max': 32.5, 'default': None}",,,"['USD', '0.00']"
Scythe,SCMG-2100,,"{'min': None, 'max': None, 'default': 26.5}",,,"['USD', '0.00']"
Scythe,SCMG-3000,"{'min': 300, 'max': 1600, 'default': None}","{'min': None, 'max': None, 'default': 26.5}",,,"['USD', '0.00']"
Scythe,SCMG-3100,"{'min': 300, 'max': 1600, 'default': None}","{'min': 9.6, 'max': 32.15, 'default': None}",,,"['USD', '0.00']"
Scythe,SCMN-2000,"{'min': 500, 'max': 1700, 'default': None}","{'min': 9.6, 'max': 36.4, 'default': None}",,,"['USD', '0.00']"
Scythe,SCNJ-3000,"{'min': 470, 'max': 1900, 'default': None}","{'min': 9.8, 'max': 27.3, 'default': None}",,,"['USD', '0.00']"
Scythe,SCNJ-3100,"{'min': 470, 'max': 1900, 'default': None}","{'min': 7.05, 'max': 37.0, 'default': None}",,,"['USD', '0.00']"
Scythe,SCNJ-4000,"{'min': 300, 'max': 1500, 'default': None}","{'min': 4.0, 'max': 29.5, 'default': None}",,,"['USD', '0.00']"
Scythe,SCRT-1000,"{'min': 470, 'max': 1900, 'default': None}","{'min': 9.8, 'max': 27.3, 'default': None}",,,"['USD', '0.00']"
Scythe,SCSMZ-2000,"{'min': 300, 'max': 2500, 'default': None}","{'min': 7.2, 'max': 31.07, 'default': None}",,,"['USD', '0.00']"
Scythe,SCSMZ-2100,"{'min': 300, 'max': 2500, 'default': None}","{'min': 7.2, 'max': 31.07, 'default': None}",,,"['USD', '0.00']"
Scythe,SCYS-1000,"{'min': 470, 'max': 1900, 'default': None}","{'min': 7.05, 'max': 27.3, 'default': None}",,,"['USD', '0.00']"
Scythe,Shuriken 2,"{'min': 300, 'max': 2500, 'default': None}","{'min': 1.8, 'max': 23.2, 'default': None}",Black / Silver,,"['USD', '39.99']"
Scythe,Shuriken Rev. B 3,"{'min': 650, 'max': 2200, 'default': None}","{'min': 10.5, 'max': 31.67, 'default': None}",,,"['USD', '0.00']"
SilenX,EFZ-100HA1,"{'min': 1000, 'max': 2000, 'default': None}","{'min': 8.0, 'max': 24.0, 'default': None}",,,"['USD', '0.00']"
SilenX,EFZ-100HA2,"{'min': None, 'max': None, 'default': 2400}","{'min': 8.0, 'max': 24.0, 'default': None}",,,"['USD', '14.98']"
SilenX,EFZ-120HA3,"{'min': 800, 'max': 2000, 'default': None}",,,,"['USD', '0.00']"
SilenX,EFZ-120HA4,"{'min': 800, 'max': 2000, 'default': None}","{'min': 8.0, 'max': 28.0, 'default': None}",,,"['USD', '0.00']"
SilenX,EFZ-120HA5,"{'min': None, 'max': None, 'default': 1600}","{'min': 8.0, 'max': 24.0, 'default': None}",,,"['USD', '37.77']"
SilenX,EFZ-80HA3,"{'min': None, 'max': None, 'default': 2200}","{'min': 8.0, 'max': 24.0, 'default': None}",,,"['USD', '24.85']"
SilenX,EFZ-92HA2,"{'min': None, 'max': None, 'default': 2400}","{'min': 8.0, 'max': 24.0, 'default': None}",,,"['USD', '13.97']"
SilenX,EFZ-92HA3,"{'min': None, 'max': None, 'default': 2000}","{'min': 8.0, 'max': 24.0, 'default': None}",,,"['USD', '36.11']"
SilentiumPC,Fera 3 EVO ARGB,"{'min': 250, 'max': 1600, 'default': None}",,White / Silver,,"['USD', '0.00']"
SilentiumPC,Fera 3 HE1224,"{'min': 500, 'max': 1600, 'default': None}",,Black / Silver,,"['USD', '48.49']"
SilentiumPC,Fera 3 HE1224 v2,"{'min': 500, 'max': 1600, 'default': None}",,,,"['USD', '0.00']"
SilentiumPC,Fera 3 RGB HE1224,"{'min': 500, 'max': 1600, 'default': None}",,Black / Silver,,"['USD', '64.70']"
SilentiumPC,Fortis 3 HE1425,"{'min': 500, 'max': 1400, 'default': None}","{'min': 8.0, 'max': 22.0, 'default': None}",,,"['USD', '64.64']"
SilentiumPC,Fortis 3 RGB HE1425,"{'min': 500, 'max': 1400, 'default': None}",,Black / Silver,,"['USD', '0.00']"
SilentiumPC,Grandis 2 XE1436,"{'min': 500, 'max': 1600, 'default': None}","{'min': None, 'max': None, 'default': 21.0}",Black / Silver,,"['USD', '0.00']"
SilentiumPC,Grandis XE1236,"{'min': 500, 'max': 1500, 'default': None}","{'min': None, 'max': None, 'default': 21.0}",,,"['USD', '0.00']"
SilentiumPC,Navis RGB 120,"{'min': 800, 'max': 2300, 'default': None}",,Black,120.0,"['USD', '141.84']"
SilentiumPC,Navis RGB 240,"{'min': 800, 'max': 2300, 'default': None}",,Black,240.0,"['USD', '0.00']"
SilentiumPC,Navis RGB 280,"{'min': 800, 'max': 1800, 'default': None}",,Black,280.0,"['USD', '0.00']"
SilentiumPC,Navis RGB 360,"{'min': 500, 'max': 1600, 'default': None}",,Black / White,360.0,"['USD', '141.84']"
SilentiumPC,Spartan 3 LT HE1012,"{'min': 800, 'max': 2000, 'default': None}",,Black / Silver,,"['USD', '0.00']"
SilentiumPC,Spartan LT HE922,"{'min': 800, 'max': 2000, 'default': None}","{'min': 9.9, 'max': 21.9, 'default': None}",,,"['USD', '0.00']"
Silverstone,AR01,"{'min': 1000, 'max': 2200, 'default': None}","{'min': 16.39, 'max': 33.5, 'default': None}",,,"['USD', '39.97']"
Silverstone,AR01-V2.1,"{'min': 600, 'max': 2200, 'default': None}","{'min': 15.0, 'max': 38.0, 'default': None}",Black / White,,"['USD', '46.03']"
Silverstone,AR02,"{'min': 1200, 'max': 2800, 'default': None}","{'min': 16.0, 'max': 24.0, 'default': None}",,,"['USD', '0.00']"
Silverstone,AR03,"{'min': 1000, 'max': 2200, 'default': None}","{'min': 16.39, 'max': 33.5, 'default': None}",,,"['USD', '57.95']"
Silverstone,AR04,"{'min': 1500, 'max': 3400, 'default': None}","{'min': 18.0, 'max': 26.0, 'default': None}",,,"['USD', '31.99']"
Silverstone,AR05,"{'min': None, 'max': None, 'default': 2500}","{'min': 20.0, 'max': 28.3, 'default': None}",,,"['USD', '39.40']"
Silverstone,AR06,"{'min': None, 'max': None, 'default': 2500}","{'min': 20.0, 'max': 28.3, 'default': None}",,,"['USD', '45.56']"
Silverstone,AR08,"{'min': 1500, 'max': 2800, 'default': None}","{'min': 14.1, 'max': 27.7, 'default': None}",Blue / Silver,,"['USD', '38.99']"
Silverstone,AR08-V2,"{'min': 1500, 'max': 2800, 'default': None}","{'min': 14.1, 'max': 27.7, 'default': None}",Blue / White,,"['USD', '0.00']"
Silverstone,AR11,"{'min': 1200, 'max': 3000, 'default': None}","{'min': 19.3, 'max': 44.5, 'default': None}",Black / Silver,,"['USD', '37.99']"
Silverstone,Argon AR09-115XP,"{'min': 1200, 'max': 5000, 'default': None}","{'min': 18.02, 'max': 42.5, 'default': None}",,,"['USD', '34.27']"
Silverstone,Argon AR09-115XS,"{'min': 1200, 'max': 5000, 'default': None}","{'min': 18.02, 'max': 42.5, 'default': None}",,,"['USD', '31.99']"
Silverstone,Argon AR10-115XP,"{'min': 500, 'max': 4000, 'default': None}","{'min': 18.07, 'max': 39.03, 'default': None}",,,"['USD', '38.99']"
Silverstone,Argon AR10-115XS,"{'min': 500, 'max': 4000, 'default': None}","{'min': 18.07, 'max': 39.03, 'default': None}",,,"['USD', '42.99']"
Silverstone,HE01-V2,"{'min': 500, 'max': 2000, 'default': None}","{'min': 18.0, 'max': 41.0, 'default': None}",Silver / Black,,"['USD', '101.99']"
Silverstone,HE02,,,,,"['USD', '0.00']"
Silverstone,HE02-V2,,"{'min': None, 'max': None, 'default': 0.0}",Silver,,"['USD', '0.00']"
Silverstone,Krypton KR01,"{'min': 800, 'max': 3000, 'default': None}","{'min': None, 'max': None, 'default': 33.0}",Black / Silver,,"['USD', '41.92']"
Silverstone,Krypton KR02,"{'min': 800, 'max': 2800, 'default': None}","{'min': 13.6, 'max': 34.8, 'default': None}",Black / Silver,,"['USD', '33.99']"
Silverstone,NT01-E,,"{'min': None, 'max': None, 'default': 0.0}",,,"['USD', '0.00']"
Silverstone,NT01-PRO,,"{'min': None, 'max': None, 'default': 0.0}",,,"['USD', '0.00']"
Silverstone,NT06-E,,"{'min': None, 'max': None, 'default': 0.0}",,,"['USD', '0.00']"
Silverstone,NT06-PRO,"{'min': 1000, 'max': 2200, 'default': None}",,,,"['USD', '0.00']"
Silverstone,NT06-PRO-V2,"{'min': 1000, 'max': 2200, 'default': None}",,Silver / Black,,"['USD', '72.99']"
Silverstone,NT07-1156,"{'min': 1200, 'max': 3000, 'default': None}","{'min': 15.0, 'max': 38.0, 'default': None}",,,"['USD', '0.00']"
Silverstone,NT07-115X,"{'min': 1200, 'max': 3400, 'default': None}","{'min': 18.0, 'max': 26.0, 'default': None}",,,"['USD', '25.96']"
Silverstone,NT07-775,"{'min': 1200, 'max': 1800, 'default': None}","{'min': 15.0, 'max': 23.0, 'default': None}",,,"['USD', '0.00']"
Silverstone,NT07-AM2,"{'min': 1500, 'max': 2500, 'default': None}","{'min': 15.0, 'max': 25.0, 'default': None}",,,"['USD', '26.02']"
Silverstone,NT08-115X,"{'min': 1200, 'max': 3500, 'default': None}","{'min': 21.56, 'max': 62.88, 'default': None}",,,"['USD', '0.00']"
Silverstone,NT09-115X,"{'min': 550, 'max': 2500, 'default': None}","{'min': 18.5, 'max': 32.0, 'default': None}",,,"['USD', '19.98']"
Silverstone,PF120-ARGB,"{'min': 600, 'max': 2200, 'default': None}","{'min': 7.4, 'max': 35.6, 'default': None}",Black,120.0,"['USD', '79.98']"
Silverstone,PF240-ARGB,"{'min': 600, 'max': 2200, 'default': None}","{'min': 7.4, 'max': 35.6, 'default': None}",Black,240.0,"['USD', '98.99']"
Silverstone,PF360-ARGB,"{'min': 600, 'max': 2200, 'default': None}","{'min': 7.4, 'max': 35.6, 'default': None}",Black,360.0,"['USD', '128.99']"
Silverstone,SST-AR07,"{'min': 800, 'max': 1500, 'default': None}","{'min': 16.5, 'max': 30.8, 'default': None}",,,"['USD', '48.91']"
Silverstone,SST-HE01,"{'min': 500, 'max': 2000, 'default': None}","{'min': 18.0, 'max': 41.0, 'default': None}",,,"['USD', '0.00']"
Silverstone,TD02,"{'min': 1500, 'max': 2500, 'default': None}","{'min': 16.0, 'max': 33.5, 'default': None}",,240.0,"['USD', '0.00']"
Silverstone,TD02-E,"{'min': 1500, 'max': 2500, 'default': None}","{'min': 18.0, 'max': 35.0, 'default': None}",,240.0,"['USD', '0.00']"
Silverstone,TD02-LITE,"{'min': 1500, 'max': 2500, 'default': None}","{'min': 18.0, 'max': 35.0, 'default': None}",,240.0,"['USD', '0.00']"
Silverstone,TD03,"{'min': 1500, 'max': 2500, 'default': None}","{'min': 16.0, 'max': 33.5, 'default': None}",,120.0,"['USD', '0.00']"
Silverstone,TD03-E,"{'min': 1500, 'max': 2500, 'default': None}","{'min': 18.0, 'max': 35.0, 'default': None}",,120.0,"['USD', '0.00']"
Silverstone,TD03-LITE,"{'min': 1500, 'max': 2500, 'default': None}","{'min': 18.0, 'max': 35.0, 'default': None}",,120.0,"['USD', '0.00']"
Silverstone,TD03-SLIM,"{'min': 800, 'max': 2200, 'default': None}","{'min': 16.5, 'max': 27.4, 'default': None}",,120.0,"['USD', '0.00']"
Silverstone,Tundra SST-TD02-LITE-V2,"{'min': 1500, 'max': 2500, 'default': None}","{'min': 18.0, 'max': 35.0, 'default': None}",Black / White,240.0,"['USD', '0.00']"
Silverstone,Tundra TD02-SLIM,"{'min': 800, 'max': 2200, 'default': None}","{'min': 16.5, 'max': 27.4, 'default': None}",,240.0,"['USD', '0.00']"
Silverstone,Tundra TD02-SLIM-V2,"{'min': 800, 'max': 2200, 'default': None}","{'min': 16.5, 'max': 27.4, 'default': None}",Black / White,240.0,"['USD', '127.80']"
StarTech,FAN1156PWM,"{'min': 1000, 'max': 3000, 'default': None}","{'min': None, 'max': None, 'default': 33.0}",,,"['USD', '19.59']"
StarTech,FAN7751U,"{'min': None, 'max': None, 'default': 4500}","{'min': None, 'max': None, 'default': 39.0}",,,"['USD', '92.59']"
StarTech,FAN775E,"{'min': None, 'max': None, 'default': 2600}","{'min': None, 'max': None, 'default': 22.2}",,,"['USD', '15.15']"
StarTech,FANK8AM2,"{'min': None, 'max': None, 'default': 2600}","{'min': None, 'max': None, 'default': 28.0}",,,"['USD', '0.00']"
Sunbeam,CR-CCTF,"{'min': 1000, 'max': 2000, 'default': None}","{'min': 16.0, 'max': 20.0, 'default': None}",,,"['USD', '0.00']"
Sunbeam,CR-CCTF92-4,"{'min': 1200, 'max': 2200, 'default': None}","{'min': None, 'max': None, 'default': 27.0}",,,"['USD', '0.00']"
Sunbeam,Twister 120,,"{'min': None, 'max': None, 'default': 16.0}",,,"['USD', '0.00']"
Swiftech,H140-X,"{'min': 700, 'max': 1800, 'default': None}","{'min': 8.3, 'max': 28.8, 'default': None}",,140.0,"['USD', '0.00']"
Swiftech,H220,"{'min': 1200, 'max': 3000, 'default': None}","{'min': 16.0, 'max': 33.0, 'default': None}",,240.0,"['USD', '0.00']"
Swiftech,H220-X,"{'min': 800, 'max': 1800, 'default': None}","{'min': 16.0, 'max': 33.0, 'default': None}",,240.0,"['USD', '0.00']"
Swiftech,H240-X,"{'min': 700, 'max': 1800, 'default': None}","{'min': 8.3, 'max': 28.8, 'default': None}",,280.0,"['USD', '0.00']"
Swiftech,H320,"{'min': 800, 'max': 1800, 'default': None}","{'min': 16.0, 'max': 33.0, 'default': None}",,360.0,"['USD', '0.00']"
Syba,CL-CNL-EOLE802,"{'min': None, 'max': None, 'default': 2200}","{'min': None, 'max': None, 'default': 25.0}",,,"['USD', '0.00']"
TUNIQ,T-120-LFB,"{'min': 1000, 'max': 2000, 'default': None}",,,,"['USD', '0.00']"
TUNIQ,Tower 120,"{'min': 1000, 'max': 2000, 'default': None}",,,,"['USD', '0.00']"
TUNIQ,Tower 120 Extreme,"{'min': 1000, 'max': 2000, 'default': None}","{'min': 16.0, 'max': 20.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,ARO-M14G,"{'min': 300, 'max': 1300, 'default': None}","{'min': 15.0, 'max': 21.0, 'default': None}",,,"['USD', '49.99']"
Thermalright,ARO-M14O,"{'min': 300, 'max': 1300, 'default': None}","{'min': 15.0, 'max': 21.0, 'default': None}",Orange / Silver,,"['USD', '49.99']"
Thermalright,AXP-100,"{'min': 900, 'max': 2500, 'default': None}","{'min': 22.0, 'max': 30.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,AXP-100 Full Copper,"{'min': 900, 'max': 2500, 'default': None}",,Orange,,"['USD', '79.98']"
Thermalright,AXP-100 Muscle,"{'min': 900, 'max': 2500, 'default': None}","{'min': 22.0, 'max': 30.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,AXP-100H MUSCLE,"{'min': 900, 'max': 2500, 'default': None}","{'min': 22.0, 'max': 30.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,AXP-100R,"{'min': 900, 'max': 2500, 'default': None}","{'min': 22.0, 'max': 30.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,AXP-100RH,"{'min': 900, 'max': 2500, 'default': None}",,Black / Red,,"['USD', '0.00']"
Thermalright,AXP-200 Muscle,"{'min': 700, 'max': 1300, 'default': None}",,Black / White,,"['USD', '0.00']"
Thermalright,Archon IB-E X2,"{'min': 900, 'max': 1300, 'default': None}","{'min': 17.0, 'max': 21.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,HR-02 Rev.A(BW),"{'min': 900, 'max': 1300, 'default': None}","{'min': 17.0, 'max': 21.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,HR-22,,,,,"['USD', '0.00']"
Thermalright,Le Grand Macho,,,,,"['USD', '0.00']"
Thermalright,Le Grand Macho RT,"{'min': 300, 'max': 1300, 'default': None}","{'min': 14.0, 'max': 20.0, 'default': None}",,,"['USD', '79.98']"
Thermalright,MACHO 120 REV.A,"{'min': 600, 'max': 1300, 'default': None}","{'min': None, 'max': None, 'default': 25.4}",,,"['USD', '0.00']"
Thermalright,MACHO Rev.C,"{'min': 600, 'max': 1500, 'default': None}","{'min': 19.0, 'max': 23.0, 'default': None}",Silver / Black,,"['USD', '54.99']"
Thermalright,Macho 120 SBM,"{'min': 300, 'max': 1300, 'default': None}","{'min': 21.0, 'max': 33.0, 'default': None}",Black / White,,"['USD', '0.00']"
Thermalright,Macho Direct,"{'min': 300, 'max': 1300, 'default': None}","{'min': 15.0, 'max': 21.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,Macho Rev.A(BW),"{'min': 300, 'max': 1300, 'default': None}","{'min': 15.0, 'max': 21.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,Macho Rev.A.,"{'min': 900, 'max': 1300, 'default': None}","{'min': 17.0, 'max': 21.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,Macho Rev.B,"{'min': 300, 'max': 1300, 'default': None}","{'min': 15.0, 'max': 21.0, 'default': None}",,,"['USD', '51.99']"
Thermalright,Macho X2 Limited Edition,"{'min': None, 'max': None, 'default': 800}","{'min': None, 'max': None, 'default': 15.0}",,,"['USD', '0.00']"
Thermalright,Macho Zero,,"{'min': None, 'max': None, 'default': 0.0}",,,"['USD', '0.00']"
Thermalright,Macho-120,"{'min': 900, 'max': 1300, 'default': None}","{'min': 17.0, 'max': 21.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,SILVER ARROW IB-E,"{'min': 900, 'max': 1300, 'default': None}","{'min': 21.0, 'max': 25.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,Silver Arrow,"{'min': 500, 'max': 1300, 'default': None}","{'min': 17.0, 'max': 21.0, 'default': None}",,,"['USD', '0.00']"
Thermalright,Silver Arrow Extreme,"{'min': 600, 'max': 2500, 'default': None}","{'min': 21.0, 'max': 45.0, 'default': None}",,,"['USD', '0.00']"
